id|Categoría |id_1
17066|AGENCIA DE VIAJES INTERNACIONAL|2074
17067|AGENCIA DE VIAJES INTERNACIONAL|2075
17068|AGENCIA DE VIAJES INTERNACIONAL|2076
17069|AGENCIA DE VIAJES INTERNACIONAL|2077
17070|TERCERA|2078
17071|CUARTA|2079
17072|PRIMERA|2080
17073|(1) Un tenedor|2081
17074|TERCERA|2082
17075|TERCERA|2083
17076|PRIMERA|2084
17077|TERCERA|2085
17078|TERCERA|2086
17079|CUARTA|2087
17080|TERCERA|2088
17081|CUARTA|2089
17082|TERCERA|2090
17083|CUARTA|2091
17084|TERCERA|2092
17085|CUARTA|2093
17086|TERCERA|2094
17087|SEGUNDA|2095
17088|CUARTA|2096
17089|TERCERA|2097
17090|TERCERA|2098
17091|CUARTA|2099
17092|CUARTA|2100
17093|TERCERA|2101
17094|CUARTA|2102
17095|TERCERA|2103
17096|CUARTA|2104
17097|TERCERA|2105
17098|TERCERA|2106
17099|TERCERA|2107
17100|CUARTA|2108
17101|CUARTA|2109
17102|TERCERA|2110
17103|TERCERA|2111
17104|CUARTA|2112
17105|TERCERA|2113
17106|CUARTA|2114
17107|SEGUNDA|2115
17108|TERCERA|2116
17109|TERCERA|2117
17110|TERCERA|2118
17111|TERCERA|2119
17112|TERCERA|2120
17113|SEGUNDA|2121
17114|TERCERA|2122
17115|TERCERA|2123
17116|TERCERA|2124
17117|INTER_OPER|2125
17118|SERVICIO TRANSP.TERRES.TURIS.|2126
17119|(1) Un tenedor|2127
17120|AGENCIA DE VIAJES INTERNACIONAL|2128
17121|CUARTA|2129
17122|OPERADOR TURÍSTICO|2130
17123|SEGUNDA|2131
17124|TERCERA|2132
17125|TERCERA|2133
17126|SEGUNDA|2134
17127|SEGUNDA|2135
17128|2 Estrellas|2136
17129|OPERADOR TURÍSTICO|2137
17130|AGENCIA DE VIAJES DUAL|2138
17131|AGENCIA DE VIAJES MAYORISTA|2139
17132|SERVICIO TRANSP.TERRES.TURIS.|2140
17133|OPERADOR TURÍSTICO|2141
17134|SEGUNDA|2142
17135|PRIMERA|2143
17136|AGENCIA DE VIAJES INTERNACIONAL|2144
17137|CUARTA|2145
17138|SEGUNDA|2146
17139|TERCERA|2147
17140|1 Estrellas|2148
17141|TERCERA|2149
17142|CUARTA|2150
17143|YATES_PASAJ|2151
17144|CUARTA|2152
17145|TERCERA|2153
17146|TERCERA|2154
17147|CUARTA|2155
17148|OPERADOR TURÍSTICO|2156
17149|AGENCIA DE VIAJES INTERNACIONAL|2157
17150|(1) Una copa|2158
17151|SEGUNDA|2159
17152|SEGUNDA|2160
17153|SEGUNDA|2161
17154|SEGUNDA|2162
17155|PRIMERA|2163
17156|PRIMERA|2164
17157|LUJO|2165
17158|SEGUNDA|2166
17159|SEGUNDA|2167
17160|SEGUNDA|2168
17161|SEGUNDA|2169
17162|SEGUNDA|2170
17163|PRIMERA|2171
17164|SEGUNDA|2172
17165|SEGUNDA|2173
17166|SEGUNDA|2174
17167|TERCERA|2175
17168|SEGUNDA|2176
17169|TERCERA|2177
17170|TERCERA|2178
17171|CUARTA|2179
17172|CUARTA|2180
17173|OPERADOR TURÍSTICO|2181
17174|SEGUNDA|2182
17175|CUARTA|2183
17176|SEGUNDA|2184
17177|PRIMERA|2185
17178|SEGUNDA|2186
17179|SEGUNDA|2187
17180|SEGUNDA|2188
17181|PRIMERA|2189
17182|(1) Una taza|2190
17183|(1) Una taza|2191
17184|SEGUNDA|2192
17185|SEGUNDA|2193
17186|SEGUNDA|2194
17187|TERCERA|2195
17188|TERCERA|2196
17189|TERCERA|2197
17190|TERCERA|2198
17191|SEGUNDA|2199
17192|SEGUNDA|2200
17193|TERCERA|2201
17194|TERCERA|2202
17195|TERCERA|2203
17196|2 Estrellas|2204
17197|CUARTA|2205
17198|AGENCIA DE VIAJES INTERNACIONAL|2206
17199|SEGUNDA|2207
17200|CUARTA|2208
17201|(1) Un tenedor|2209
17202|(1) Un tenedor|2210
17203|(1) Un tenedor|2211
17204|(1) Un tenedor|2212
17205|(1) Un tenedor|2213
17206|(1) Un tenedor|2214
17207|(1) Un tenedor|2215
17208|(1) Un tenedor|2216
17209|(1) Un tenedor|2217
17210|(1) Un tenedor|2218
17211|TERCERA|2219
17212|PRIMERA|2220
17213|PRIMERA|2221
17214|CUARTA|2222
17215|CUARTA|2223
17216|CUARTA|2224
17217|TERCERA|2225
17218|SEGUNDA|2226
17219|SEGUNDA|2227
17220|SEGUNDA|2228
17221|SEGUNDA|2229
17222|TERCERA|2230
17223|TERCERA|2231
17224|TERCERA|2232
17225|TERCERA|2233
17226|CUARTA|2234
17227|CUARTA|2235
17228|TERCERA|2236
17229|LUJO|2237
17230|TERCERA|2238
17231|TERCERA|2239
17232|CUARTA|2240
17233|TERCERA|2241
17234|TERCERA|2242
17235|TERCERA|2243
17236|PRIMERA|2244
17237|TERCERA|2245
17238|2 Estrellas|2246
17239|TERCERA|2247
17240|CUARTA|2248
17241|CUARTA|2249
17242|TERCERA|2250
17243|1 Estrellas|2251
17244|CUARTA|2252
17245|TERCERA|2253
17246|SEGUNDA|2254
17247|TERCERA|2255
17248|TERCERA|2256
17249|CUARTA|2257
17250|TERCERA|2258
17251|TERCERA|2259
17252|(2) Dos tazas|2260
17253|TERCERA|2261
17254|TERCERA|2262
17255|TERCERA|2263
17256|CUARTA|2264
17257|CUARTA|2265
17258|PRIMERA|2266
17259|SEGUNDA|2267
17260|TERCERA|2268
17261|SEGUNDA|2269
17262|PRIMERA|2270
17263|PRIMERA|2271
17264|PRIMERA|2272
17265|RENT A CAR|2273
17266|TERCERA|2274
17267|TERCERA|2275
17268|CUARTA|2276
17269|TERCERA|2277
17270|CUARTA|2278
17271|CUARTA|2279
17272|PRIMERA|2280
17273|CUARTA|2281
17274|TERCERA|2282
17275|CUARTA|2283
17276|2 Estrellas|2284
17277|TERCERA|2285
17278|TERCERA|2286
17279|SEGUNDA|2287
17280|AGENCIA DE VIAJES DUAL|2288
17281|AGENCIA DE VIAJES DUAL|2289
17282|1 Estrellas|2290
17283|TERCERA|2291
17284|(1) Un tenedor|2292
17285|Categoría única|2293
17286|CUARTA|2294
17287|TERCERA|2295
17288|TERCERA|2296
17289|SEGUNDA|2297
17290|TERCERA|2298
17291|TERCERA|2299
17292|AGENCIA DE VIAJES MAYORISTA|2300
17293|SEGUNDA|2301
17294|OPERADOR TURÍSTICO|2302
17295|1 Estrellas|2303
17296|1 Estrellas|2304
17297|TERCERA|2305
17298|TERCERA|2306
17299|(1) Una copa|2307
17300|TERCERA|2308
17301|AGENCIA DE VIAJES DUAL|2309
17302|SEGUNDA|2310
17303|SEGUNDA|2311
17304|TERCERA|2312
17305|TERCERA|2313
17306|SEGUNDA|2314
17307|SEGUNDA|2315
17308|SEGUNDA|2316
17309|CUARTA|2317
17310|TERCERA|2318
17311|SEGUNDA|2319
17312|CUARTA|2320
17313|TERCERA|2321
17314|TERCERA|2322
17315|SEGUNDA|2323
17316|TERCERA|2324
17317|CUARTA|2325
17318|TERCERA|2326
17319|SEGUNDA|2327
17320|TERCERA|2328
17321|TERCERA|2329
17322|TERCERA|2330
17323|SEGUNDA|2331
17324|PRIMERA|2332
17325|PRIMERA|2333
17326|PRIMERA|2334
17327|SEGUNDA|2335
17328|SEGUNDA|2336
17329|SEGUNDA|2337
17330|SEGUNDA|2338
17331|SEGUNDA|2339
17332|TERCERA|2340
17333|PRIMERA|2341
17334|PRIMERA|2342
17335|TERCERA|2343
17336|OPERADOR TURÍSTICO|2344
17337|SEGUNDA|2345
17338|AGENCIA DE VIAJES INTERNACIONAL|2346
17339|AGENCIA DE VIAJES INTERNACIONAL|2347
17340|TERCERA|2348
17341|TERCERA|2349
17342|INTER_OPER|2350
17343|1 Estrellas|2351
17344|TERCERA|2352
17345|PRIMERA|2353
17346|OPERADOR TURÍSTICO|2354
17347|SEGUNDA|2355
17348|1 Estrellas|2356
17349|OPERADOR TURÍSTICO|2357
17350|CUARTA|2358
17351|AGENCIA DE VIAJES DUAL|2359
17352|AGENCIA DE VIAJES DUAL|2360
17353|OPERADOR TURÍSTICO|2361
17354|OPERADOR TURÍSTICO|2362
17355|1 Estrellas|2363
17356|CUARTA|2364
17357|SERVICIO TRANSP.TERRES.TURIS.|2365
17358|OPERADOR TURÍSTICO|2366
17359|OPERADOR TURÍSTICO|2367
17360|AGENCIA DE VIAJES DUAL|2368
17361|OPERADOR TURÍSTICO|2369
17362|OPERADOR TURÍSTICO|2370
17363|AGENCIA DE VIAJES DUAL|2371
17364|OPERADOR TURÍSTICO|2372
17365|AGENCIA DE VIAJES DUAL|2373
17366|SERVICIO TRANSP.TERRES.TURIS.|2374
17367|OPERADOR TURÍSTICO|2375
17368|2 Estrellas|2376
17369|AGENCIA DE VIAJES DUAL|2377
17370|OPERADOR TURÍSTICO|2378
17371|OPERADOR TURÍSTICO|2379
17372|AGENCIA DE VIAJES INTERNACIONAL|2380
17373|AGENCIA DE VIAJES INTERNACIONAL|2381
17374|2 Estrellas|2382
17375|AGENCIA DE VIAJES INTERNACIONAL|2383
17376|AGENCIA DE VIAJES DUAL|2384
17377|RENT A CAR|2385
17378|TERCERA|2386
17379|1 Estrellas|2387
17380|2 Estrellas|2388
17381|1 Estrellas|2389
17382|CUARTA|2390
17383|TERCERA|2391
17384|TERCERA|2392
17385|(1) Una copa|2393
17386|TERCERA|2394
17387|PRIMERA|2395
17388|TERCERA|2396
17389|PRIMERA|2397
17390|1 Estrellas|2398
17391|(1) Un tenedor|2399
17392|TERCERA|2400
17393|TERCERA|2401
17394|TERCERA|2402
17395|CUARTA|2403
17396|(3) Tres tenedores|2404
17397|TERCERA|2405
17398|TERCERA|2406
17399|TERCERA|2407
17400|CUARTA|2408
17401|TERCERA|2409
17402|SEGUNDA|2410
17403|SEGUNDA|2411
17404|TERCERA|2412
17405|1 Estrellas|2413
17406|TERCERA|2414
17407|TERCERA|2415
17408|TERCERA|2416
17409|CUARTA|2417
17410|PRIMERA|2418
17411|SEGUNDA|2419
17412|TERCERA|2420
17413|TERCERA|2421
17414|CUARTA|2422
17415|3 Estrellas|2423
17416|SEGUNDA|2424
17417|2 Estrellas|2425
17418|(1) Una copa|2426
17419|SEGUNDA|2427
17420|SEGUNDA|2428
17421|TERCERA|2429
17422|TERCERA|2430
17423|SEGUNDA|2431
17424|TERCERA|2432
17425|4 Estrellas|2433
17426|SEGUNDA|2434
17427|TERCERA|2435
17428|SEGUNDA|2436
17429|SEGUNDA|2437
17430|SEGUNDA|2438
17431|SEGUNDA|2439
17432|TERCERA|2440
17433|TERCERA|2441
17434|2 Estrellas|2442
17435|1 Estrellas|2443
17436|1 Estrellas|2444
17437|1 Estrellas|2445
17438|TERCERA|2446
17439|SEGUNDA|2447
17440|1 Estrellas|2448
17441|SEGUNDA|2449
17442|3 Estrellas|2450
17443|SEGUNDA|2451
17444|(1) Una taza|2452
17445|(1) Una taza|2453
17446|(1) Una taza|2454
17447|(1) Una taza|2455
17448|(1) Una taza|2456
17449|1 Estrellas|2457
17450|SEGUNDA|2458
17451|SEGUNDA|2459
17452|CUARTA|2460
17453|SEGUNDA|2461
17454|2 Estrellas|2462
17455|TERCERA|2463
17456|SEGUNDA|2464
17457|TERCERA|2465
17458|TERCERA|2466
17459|PRIMERA|2467
17460|TERCERA|2468
17461|1 Estrellas|2469
17462|SEGUNDA|2470
17463|SEGUNDA|2471
17464|3 Estrellas|2472
17465|SEGUNDA|2473
17466|SEGUNDA|2474
17467|TERCERA|2475
17468|2 Estrellas|2476
17469|TERCERA|2477
17470|CUARTA|2478
17471|(1) Un tenedor|2479
17472|1 Estrellas|2480
17473|Categoría única|2481
17474|TERCERA|2482
17475|(1) Una copa|2483
17476|CUARTA|2484
17477|TERCERA|2485
17478|TERCERA|2486
17479|TERCERA|2487
17480|3 Estrellas|2488
17481|SEGUNDA|2489
17482|TERCERA|2490
17483|1 Estrellas|2491
17484|(1) Un tenedor|2492
17485|CUARTA|2493
17486|SEGUNDA|2494
17487|TERCERA|2495
17488|TERCERA|2496
17489|(1) Un tenedor|2497
17490|SEGUNDA|2498
17491|(1) Un tenedor|2499
17492|TERCERA|2500
17493|TERCERA|2501
17494|(1) Un tenedor|2502
17495|CUARTA|2503
17496|(3) Tres tenedores|2504
17497|TERCERA|2505
17498|(1) Un tenedor|2506
17499|CUARTA|2507
17500|CUARTA|2508
17501|CUARTA|2509
17502|TERCERA|2510
17503|TERCERA|2511
17504|CUARTA|2512
17505|(1) Un tenedor|2513
17506|TERCERA|2514
17507|SEGUNDA|2515
17508|TERCERA|2516
17509|(1) Un tenedor|2517
17510|SEGUNDA|2518
17511|SEGUNDA|2519
17512|SEGUNDA|2520
17513|TERCERA|2521
17514|2 Estrellas|2522
17515|1 Estrellas|2523
17516|SEGUNDA|2524
17517|TERCERA|2525
17518|CUARTA|2526
17519|SEGUNDA|2527
17520|SEGUNDA|2528
17521|SEGUNDA|2529
17522|SEGUNDA|2530
17523|SEGUNDA|2531
17524|SEGUNDA|2532
17525|(3) Tres tenedores|2533
17526|(1) Un tenedor|2534
17527|SEGUNDA|2535
17528|SEGUNDA|2536
17529|TERCERA|2537
17530|CUARTA|2538
17531|(1) Una copa|2539
17532|(2) Dos tenedores|2540
17533|(1) Un tenedor|2541
17534|2 Estrellas|2542
17535|1 Estrellas|2543
17536|1 Estrellas|2544
17537|TERCERA|2545
17538|SEGUNDA|2546
17539|CUARTA|2547
17540|SEGUNDA|2548
17541|TERCERA|2549
17542|CUARTA|2550
17543|TERCERA|2551
17544|TERCERA|2552
17545|PRIMERA|2553
17546|AGENCIA DE VIAJES INTERNACIONAL|2554
17547|AGENCIA DE VIAJES INTERNACIONAL|2555
17548|AGENCIA DE VIAJES INTERNACIONAL|2556
17549|AGENCIA DE VIAJES INTERNACIONAL|2557
17550|SEGUNDA|2558
17551|(1) Un tenedor|2559
17552|SERVICIO TRANSP.TERRES.TURIS.|2560
17553|TERCERA|2561
17554|SEGUNDA|2562
17555|TERCERA|2563
17556|TERCERA|2564
17557|TERCERA|2565
17558|TERCERA|2566
17559|TERCERA|2567
17560|TERCERA|2568
17561|TERCERA|2569
17562|TERCERA|2570
17563|TERCERA|2571
17564|TERCERA|2572
17565|SEGUNDA|2573
17566|TERCERA|2574
17567|SEGUNDA|2575
17568|TERCERA|2576
17569|SEGUNDA|2577
17570|TERCERA|2578
17571|TERCERA|2579
17572|TERCERA|2580
17573|TERCERA|2581
17574|TERCERA|2582
17575|2 Estrellas|2583
17576|CUARTA|2584
17577|CUARTA|2585
17578|SEGUNDA|2586
17579|TERCERA|2587
17580|CUARTA|2588
17581|CUARTA|2589
17582|CUARTA|2590
17583|CUARTA|2591
17584|2 Estrellas|2592
17585|TERCERA|2593
17586|SEGUNDA|2594
17587|TERCERA|2595
17588|5 Estrellas|2596
17589|AGENCIA DE VIAJES DUAL|2597
17590|TERCERA|2598
17591|CUARTA|2599
17592|(1) Un tenedor|2600
17593|SEGUNDA|2601
17594|TERCERA|2602
17595|SEGUNDA|2603
17596|TERCERA|2604
17597|AGENCIA DE VIAJES DUAL|2605
17598|CUARTA|2606
17599|TERCERA|2607
17600|PRIMERA|2608
17601|(1) Una copa|2609
17602|AGENCIA DE VIAJES INTERNACIONAL|2610
17603|TERCERA|2611
17604|SEGUNDA|2612
17605|OPERADOR TURÍSTICO|2613
17606|SEGUNDA|2614
17607|1 Estrellas|2615
17608|PRIMERA|2616
17609|SEGUNDA|2617
17610|SEGUNDA|2618
17611|SEGUNDA|2619
17612|SEGUNDA|2620
17613|SEGUNDA|2621
17614|SEGUNDA|2622
17615|SEGUNDA|2623
17616|SEGUNDA|2624
17617|PRIMERA|2625
17618|PRIMERA|2626
17619|AGENCIA DE VIAJES INTERNACIONAL|2627
17620|CUARTA|2628
17621|1 Estrellas|2629
17622|TERCERA|2630
17623|TERCERA|2631
17624|TERCERA|2632
17625|TERCERA|2633
17626|TERCERA|2634
17627|TERCERA|2635
17628|TERCERA|2636
17629|CUARTA|2637
17630|CUARTA|2638
17631|CUARTA|2639
17632|CUARTA|2640
17633|TERCERA|2641
17634|CUARTA|2642
17635|SEGUNDA|2643
17636|TERCERA|2644
17637|CUARTA|2645
17638|CUARTA|2646
17639|CUARTA|2647
17640|CUARTA|2648
17641|TERCERA|2649
17642|TERCERA|2650
17643|CUARTA|2651
17644|CUARTA|2652
17645|CUARTA|2653
17646|TERCERA|2654
17647|(1) Un tenedor|2655
17648|CUARTA|2656
17649|CUARTA|2657
17650|CUARTA|2658
17651|TERCERA|2659
17652|TERCERA|2660
17653|SEGUNDA|2661
17654|TERCERA|2662
17655|TERCERA|2663
17656|TERCERA|2664
17657|Categoría única|2665
17658|TERCERA|2666
17659|SEGUNDA|2667
17660|2 Estrellas|2668
17661|TERCERA|2669
17662|SEGUNDA|2670
17663|OPERADOR TURÍSTICO|2671
17664|CUARTA|2672
17665|CUARTA|2673
17666|SEGUNDA|2674
17667|SEGUNDA|2675
17668|TERCERA|2676
17669|SEGUNDA|2677
17670|TERCERA|2678
17671|TERCERA|2679
17672|(2) Dos copas|2680
17673|CUARTA|2681
17674|OPERADOR TURÍSTICO|2682
17675|SERVICIO TRANSP.TERRES.TURIS.|2683
17676|AGENCIA DE VIAJES DUAL|2684
17677|SEGUNDA|2685
17678|AGENCIA DE VIAJES DUAL|2686
17679|AGENCIA DE VIAJES INTERNACIONAL|2687
17680|AGENCIA DE VIAJES DUAL|2688
17681|AGENCIA DE VIAJES MAYORISTA|2689
17682|TERCERA|2690
17683|CUARTA|2691
17684|OPERADOR TURÍSTICO|2692
17685|SEGUNDA|2693
17686|SEGUNDA|2694
17687|SEGUNDA|2695
17688|SEGUNDA|2696
17689|SEGUNDA|2697
17690|SEGUNDA|2698
17691|SEGUNDA|2699
17692|PRIMERA|2700
17693|SEGUNDA|2701
17694|TERCERA|2702
17695|TERCERA|2703
17696|OPERADOR TURÍSTICO|2704
17697|OPERADOR TURÍSTICO|2705
17698|TERCERA|2706
17699|AGENCIA DE VIAJES INTERNACIONAL|2707
17700|OPERADOR TURÍSTICO|2708
17701|AGENCIA DE VIAJES DUAL|2709
17702|OPERADOR TURÍSTICO|2710
17703|AGENCIA DE VIAJES DUAL|2711
17704|SEGUNDA|2712
17705|SEGUNDA|2713
17706|SEGUNDA|2714
17707|AGENCIA DE VIAJES DUAL|2715
17708|TERCERA|2716
17709|TERCERA|2717
17710|CUARTA|2718
17711|(1) Un tenedor|2719
17712|SEGUNDA|2720
17713|TERCERA|2721
17714|AGENCIA DE VIAJES INTERNACIONAL|2722
17715|TERCERA|2723
17716|SEGUNDA|2724
17717|CUARTA|2725
17718|SEGUNDA|2726
17719|PRIMERA|2727
17720|(2) Dos tazas|2728
17721|(2) Dos tazas|2729
17722|AGENCIA DE VIAJES DUAL|2730
17723|AGENCIA DE VIAJES INTERNACIONAL|2731
17724|SEGUNDA|2732
17725|PRIMERA|2733
17726|PRIMERA|2734
17727|CUARTA|2735
17728|TERCERA|2736
17729|TERCERA|2737
17730|TERCERA|2738
17731|TERCERA|2739
17732|SERVICIO TRANSP.TERRES.TURIS.|2740
17733|AGENCIA DE VIAJES DUAL|2741
17734|SEGUNDA|2742
17735|CUARTA|2743
17736|TERCERA|2744
17737|AGENCIA DE VIAJES INTERNACIONAL|2745
17738|(1) Un tenedor|2746
17739|SEGUNDA|2747
17740|TERCERA|2748
17741|SEGUNDA|2749
17742|TERCERA|2750
17743|OPERADOR TURÍSTICO|2751
17744|4 Estrellas|2752
17745|TERCERA|2753
17746|SEGUNDA|2754
17747|TERCERA|2755
17748|2 Estrellas|2756
17749|TERCERA|2757
17750|PRIMERA|2758
17751|CUARTA|2759
17752|TERCERA|2760
17753|SEGUNDA|2761
17754|(2) Dos copas|2762
17755|(2) Dos copas|2763
17756|(2) Dos copas|2764
17757|SEGUNDA|2765
17758|TERCERA|2766
17759|TERCERA|2767
17760|AGENCIA DE VIAJES DUAL|2768
17761|TERCERA|2769
17762|TERCERA|2770
17763|TERCERA|2771
17764|TERCERA|2772
17765|TERCERA|2773
17766|3 Estrellas|2774
17767|3 Estrellas|2775
17768|SEGUNDA|2776
17769|(4) Cuatro tenedores|2777
17770|AGENCIA DE VIAJES INTERNACIONAL|2778
17771|TERCERA|2779
17772|1 Estrellas|2780
17773|TERCERA|2781
17774|TERCERA|2782
17775|TERCERA|2783
17776|TERCERA|2784
17777|OPERADOR TURÍSTICO|2785
17778|SEGUNDA|2786
17779|SEGUNDA|2787
17780|TERCERA|2788
17781|TERCERA|2789
17782|TERCERA|2790
17783|(2) Dos copas|2791
17784|SEGUNDA|2792
17785|TERCERA|2793
17786|CUARTA|2794
17787|SEGUNDA|2795
17788|CUARTA|2796
17789|TERCERA|2797
17790|TERCERA|2798
17791|TERCERA|2799
17792|SEGUNDA|2800
17793|TERCERA|2801
17794|TERCERA|2802
17795|SEGUNDA|2803
17796|PRIMERA|2804
17797|SEGUNDA|2805
17798|SEGUNDA|2806
17799|SEGUNDA|2807
17800|SEGUNDA|2808
17801|SEGUNDA|2809
17802|TERCERA|2810
17803|(1) Un tenedor|2811
17804|SEGUNDA|2812
17805|SEGUNDA|2813
17806|LUJO|2814
17807|1 Estrellas|2815
17808|TERCERA|2816
17809|TERCERA|2817
17810|CUARTA|2818
17811|TERCERA|2819
17812|TERCERA|2820
17813|TERCERA|2821
17814|TERCERA|2822
17815|TERCERA|2823
17816|CUARTA|2824
17817|TERCERA|2825
17818|TERCERA|2826
17819|CUARTA|2827
17820|TERCERA|2828
17821|CUARTA|2829
17822|TERCERA|2830
17823|TERCERA|2831
17824|1 Estrellas|2832
17825|1 Estrellas|2833
17826|(2) Dos tazas|2834
17827|CUARTA|2835
17828|SEGUNDA|2836
17829|SEGUNDA|2837
17830|SEGUNDA|2838
17831|SEGUNDA|2839
17832|PRIMERA|2840
17833|PRIMERA|2841
17834|PRIMERA|2842
17835|TERCERA|2843
17836|TERCERA|2844
17837|TERCERA|2845
17838|TERCERA|2846
17839|TERCERA|2847
17840|TERCERA|2848
17841|SEGUNDA|2849
17842|TERCERA|2850
17843|TERCERA|2851
17844|TERCERA|2852
17845|SEGUNDA|2853
17846|SEGUNDA|2854
17847|SEGUNDA|2855
17848|SEGUNDA|2856
17849|TERCERA|2857
17850|TERCERA|2858
17851|TERCERA|2859
17852|TERCERA|2860
17853|SEGUNDA|2861
17854|SEGUNDA|2862
17855|SEGUNDA|2863
17856|SEGUNDA|2864
17857|PRIMERA|2865
17858|TERCERA|2866
17859|TERCERA|2867
17860|CUARTA|2868
17861|SEGUNDA|2869
17862|SEGUNDA|2870
17863|PRIMERA|2871
17864|PRIMERA|2872
17865|SEGUNDA|2873
17866|TERCERA|2874
17867|TERCERA|2875
17868|TERCERA|2876
17869|SEGUNDA|2877
17870|TERCERA|2878
17871|SEGUNDA|2879
17872|CUARTA|2880
17873|TERCERA|2881
17874|TERCERA|2882
17875|TERCERA|2883
17876|SEGUNDA|2884
17877|PRIMERA|2885
17878|TERCERA|2886
17879|PRIMERA|2887
17880|(1) Un tenedor|2888
17881|AGENCIA DE VIAJES INTERNACIONAL|2889
17882|SEGUNDA|2890
17883|TERCERA|2891
17884|OPERADOR TURÍSTICO|2892
17885|OPERADOR TURÍSTICO|2893
17886|AGENCIA DE VIAJES DUAL|2894
17887|AGENCIA DE VIAJES INTERNACIONAL|2895
17888|AGENCIA DE VIAJES DUAL|2896
17889|SEGUNDA|2897
17890|CUARTA|2898
17891|TERCERA|2899
17892|TERCERA|2900
17893|CUARTA|2901
17894|SEGUNDA|2902
17895|4 Estrellas|2903
17896|CUARTA|2904
17897|OPERADOR TURÍSTICO|2905
17898|TERCERA|2906
17899|CUARTA|2907
17900|CUARTA|2908
17901|(1) Un tenedor|2909
17902|Categoría única|2910
17903|CUARTA|2911
17904|CUARTA|2912
17905|PRIMERA|2913
17906|TERCERA|2914
17907|1 Estrellas|2915
17908|CUARTA|2916
17909|TERCERA|2917
17910|TERCERA|2918
17911|TERCERA|2919
17912|TERCERA|2920
17913|TERCERA|2921
17914|TERCERA|2922
17915|CUARTA|2923
17916|AGENCIA DE VIAJES DUAL|2924
17917|SEGUNDA|2925
17918|SEGUNDA|2926
17919|CUARTA|2927
17920|TERCERA|2928
17921|AGENCIA DE VIAJES DUAL|2929
17922|TERCERA|2930
17923|OPERADOR TURÍSTICO|2931
17924|TERCERA|2932
17925|TERCERA|2933
17926|TERCERA|2934
17927|TERCERA|2935
17928|CUARTA|2936
17929|SEGUNDA|2937
17930|CUARTA|2938
17931|CUARTA|2939
17932|TERCERA|2940
17933|TERCERA|2941
17934|SEGUNDA|2942
17935|CUARTA|2943
17936|CUARTA|2944
17937|OPERADOR TURÍSTICO|2945
17938|SEGUNDA|2946
17939|AGENCIA DE VIAJES INTERNACIONAL|2947
17940|AGENCIA DE VIAJES INTERNACIONAL|2948
17941|3 Estrellas|2949
17942|AGENCIA DE VIAJES INTERNACIONAL|2950
17943|PRIMERA|2951
17944|SEGUNDA|2952
17945|(3) Tres copas|2953
17946|TERCERA|2954
17947|SEGUNDA|2955
17948|SEGUNDA|2956
17949|1 Estrellas|2957
17950|1 Estrellas|2958
17951|TERCERA|2959
17952|SERVICIO TRANSP.TERRES.TURIS.|2960
17953|AGENCIA DE VIAJES DUAL|2961
17954|SEGUNDA|2962
17955|TERCERA|2963
17956|SEGUNDA|2964
17957|SEGUNDA|2965
17958|SEGUNDA|2966
17959|SEGUNDA|2967
17960|AGENCIA DE VIAJES INTERNACIONAL|2968
17961|TERCERA|2969
17962|AGENCIA DE VIAJES DUAL|2970
17963|TERCERA|2971
17964|TERCERA|2972
17965|CUARTA|2973
17966|SEGUNDA|2974
17967|SEGUNDA|2975
17968|TERCERA|2976
17969|OPERADOR TURÍSTICO|2977
17970|(2) Dos tenedores|2978
17971|PRIMERA|2979
17972|TERCERA|2980
17973|OPERADOR TURÍSTICO|2981
17974|SEGUNDA|2982
17975|SEGUNDA|2983
17976|(3) Tres tenedores|2984
17977|AGENCIA DE VIAJES DUAL|2985
17978|AGENCIA DE VIAJES INTERNACIONAL|2986
17979|OPERADOR TURÍSTICO|2987
17980|AGENCIA DE VIAJES MAYORISTA|2988
17981|PRIMERA|2989
17982|CUARTA|2990
17983|TERCERA|2991
17984|CUARTA|2992
17985|CUARTA|2993
17986|OPERADOR TURÍSTICO|2994
17987|TERCERA|2995
17988|TERCERA|2996
17989|CUARTA|2997
17990|SEGUNDA|2998
17991|PRIMERA|2999
17992|(2) Dos tazas|3000
17993|TERCERA|3001
17994|PRIMERA|3002
17995|TERCERA|3003
17996|SEGUNDA|3004
17997|(3) Tres tenedores|3005
17998|SEGUNDA|3006
17999|AGENCIA DE VIAJES DUAL|3007
18000|AGENCIA DE VIAJES DUAL|3008
18001|SEGUNDA|3009
18002|1 Estrellas|3010
18003|CUARTA|3011
18004|SEGUNDA|3012
18005|SEGUNDA|3013
18006|SEGUNDA|3014
18007|CUARTA|3015
18008|CUARTA|3016
18009|CUARTA|3017
18010|1 Estrellas|3018
18011|TERCERA|3019
18012|TERCERA|3020
18013|2 Estrellas|3021
18014|CUARTA|3022
18015|LUJO|3023
18016|SEGUNDA|3024
18017|PRIMERA|3025
18018|2 Estrellas|3026
18019|2 Estrellas|3027
18020|CUARTA|3028
18021|3 Estrellas|3029
18022|1 Estrellas|3030
18023|TERCERA|3031
18024|CUARTA|3032
18025|TERCERA|3033
18026|TERCERA|3034
18027|3 Estrellas|3035
18028|TERCERA|3036
18029|SEGUNDA|3037
18030|2 Estrellas|3038
18031|1 Estrellas|3039
18032|4 Estrellas|3040
18033|TERCERA|3041
18034|3 Estrellas|3042
18035|1 Estrellas|3043
18036|TERCERA|3044
18037|TERCERA|3045
