id_canton|nombre_canton|id_provincia 
76196|SANTA CRUZ|120614
76197|LOJA|120615
76198|ZAMORA|120616
76199|LOJA|120617
76200|CUENCA|120618
76201|LOJA|120619
76202|GUAYAQUIL|120620
76203|LOJA|120621
76204|LOJA|120622
76205|LOJA|120623
76206|LOJA|120624
76207|LOJA|120625
76208|SARAGURO|120626
76209|LOJA|120627
76210|LOJA|120628
76211|CUENCA|120629
76212|LOJA|120630
76213|LOJA|120631
76214|QUITO|120632
76215|QUITO|120633
76216|LOJA|120634
76217|LOJA|120635
76218|QUITO|120636
76219|MACHALA|120637
76220|CENTINELA DEL CONDOR|120638
76221|QUITO|120639
76222|QUITO|120640
76223|QUITO|120641
76224|LOJA|120642
76225|MANTA|120643
76226|LOJA|120644
76227|QUITO|120645
76228|LOJA|120646
76229|QUITO|120647
76230|QUITO|120648
76231|QUITO|120649
76232|LOJA|120650
76233|CALVAS|120651
76234|SARAGURO|120652
76235|QUITO|120653
76236|LOJA|120654
76237|LOJA|120655
76238|GUAYAQUIL|120656
76239|GUAYAQUIL|120657
76240|LOJA|120658
76241|LOJA|120659
76242|LOJA|120660
76243|QUITO|120661
76244|LOJA|120662
76245|CUENCA|120663
76246|LOJA|120664
76247|LOJA|120665
76248|LOJA|120666
76249|YANTZAZA|120667
76250|CATAMAYO|120668
76251|LOJA|120669
76252|CALVAS|120670
76253|LOJA|120671
76254|LOJA|120672
76255|ZAPOTILLO|120673
76256|LOJA|120674
76257|LOJA|120675
76258|LOJA|120676
76259|RUMIÑAHUI|120677
76260|QUITO|120678
76261|LOJA|120679
76262|LOJA|120680
76263|LOJA|120681
76264|CUENCA|120682
76265|EL PANGUI|120683
76266|LOJA|120684
76267|SANTO DOMINGO|120685
76268|LOJA|120686
76269|LOJA|120687
76270|CATAMAYO|120688
76271|LOJA|120689
76272|LOJA|120690
76273|SARAGURO|120691
76274|LOJA|120692
76275|CATAMAYO|120693
76276|LOJA|120694
76277|LOJA|120695
76278|CATAMAYO|120696
76279|ZAPOTILLO|120697
76280|LOJA|120698
76281|QUITO|120699
76282|LOJA|120700
76283|LOJA|120701
76284|LOJA|120702
76285|LOJA|120703
76286|LOJA|120704
76287|CATAMAYO|120705
76288|CATAMAYO|120706
76289|LOJA|120707
76290|CUENCA|120708
76291|LOJA|120709
76292|LOJA|120710
76293|LOJA|120711
76294|CATAMAYO|120712
76295|LOJA|120713
76296|LOJA|120714
76297|LOJA|120715
76298|LOJA|120716
76299|LOJA|120717
76300|MACARÁ|120718
76301|LOJA|120719
76302|LOJA|120720
76303|LOJA|120721
76304|LOJA|120722
76305|LOJA|120723
76306|LOJA|120724
76307|LOJA|120725
76308|CALVAS|120726
76309|ZAPOTILLO|120727
76310|CUENCA|120728
76311|LOJA|120729
76312|CALVAS|120730
76313|OÑA|120731
76314|LOJA|120732
76315|LOJA|120733
76316|QUITO|120734
76317|LOJA|120735
76318|SARAGURO|120736
76319|LOJA|120737
76320|LOJA|120738
76321|LOJA|120739
76322|LOJA|120740
76323|LOJA|120741
76324|CHAGUARPAMBA|120742
76325|LOJA|120743
76326|GUAYAQUIL|120744
76327|LOJA|120745
76328|LOJA|120746
76329|LOJA|120747
76330|LOJA|120748
76331|QUITO|120749
76332|LOJA|120750
76333|LOJA|120751
76334|LOJA|120752
76335|QUITO|120753
76336|LOJA|120754
76337|MACARÁ|120755
76338|CATAMAYO|120756
76339|CATAMAYO|120757
76340|LOJA|120758
76341|LOJA|120759
76342|LOJA|120760
76343|CATAMAYO|120761
76344|LOJA|120762
76345|LOJA|120763
76346|LOJA|120764
76347|AMBATO|120765
76348|LOJA|120766
76349|LOJA|120767
76350|LOJA|120768
76351|GONZANAMÁ|120769
76352|SANTO DOMINGO|120770
76353|LOJA|120771
76354|LOJA|120772
76355|LOJA|120773
76356|LOJA|120774
76357|CATAMAYO|120775
76358|QUITO|120776
76359|LOJA|120777
76360|PAUTE|120778
76361|ZAPOTILLO|120779
76362|IBARRA|120780
76363|LOJA|120781
76364|LOJA|120782
76365|QUITO|120783
76366|ZAPOTILLO|120784
76367|LOJA|120785
76368|QUITO|120786
76369|LOJA|120787
76370|LOJA|120788
76371|LOJA|120789
76372|LOJA|120790
76373|CATAMAYO|120791
76374|MACARÁ|120792
76375|QUITO|120793
76376|LOJA|120794
76377|LOJA|120795
76378|LOJA|120796
76379|LOJA|120797
76380|LOJA|120798
76381|LOJA|120799
76382|LOJA|120800
76383|LOJA|120801
76384|LOJA|120802
76385|MANTA|120803
76386|MANTA|120804
76387|LOJA|120805
76388|QUITO|120806
76389|LOJA|120807
76390|LOJA|120808
76391|LOJA|120809
76392|LOJA|120810
76393|LOJA|120811
76394|LOJA|120812
76395|LOJA|120813
76396|LOJA|120814
76397|LOJA|120815
76398|LOJA|120816
76399|SARAGURO|120817
76400|LOJA|120818
76401|LOJA|120819
76402|LOJA|120820
76403|CUENCA|120821
76404|LOJA|120822
76405|LOJA|120823
76406|SARAGURO|120824
76407|LOJA|120825
76408|CALVAS|120826
76409|LOJA|120827
76410|LOJA|120828
76411|LOJA|120829
76412|LOJA|120830
76413|SARAGURO|120831
76414|YANTZAZA|120832
76415|CATAMAYO|120833
76416|LOJA|120834
76417|MACARÁ|120835
76418|CATAMAYO|120836
76419|YANTZAZA|120837
76420|LOJA|120838
76421|LOJA|120839
76422|PALANDA|120840
76423|LOJA|120841
76424|LOJA|120842
76425|LOJA|120843
76426|LOJA|120844
76427|LOJA|120845
76428|LOJA|120846
76429|LOJA|120847
76430|LOJA|120848
76431|LOJA|120849
76432|LOJA|120850
76433|PUYANGO|120851
76434|LOJA|120852
76435|LOJA|120853
76436|GUAYAQUIL|120854
76437|SARAGURO|120855
76438|LOJA|120856
76439|LOJA|120857
76440|LOJA|120858
76441|ZAPOTILLO|120859
76442|LOJA|120860
76443|LOJA|120861
76444|LOJA|120862
76445|LOJA|120863
76446|LOJA|120864
76447|LOJA|120865
76448|LOJA|120866
76449|LOJA|120867
76450|LOJA|120868
76451|LOJA|120869
76452|CUENCA|120870
76453|ZAMORA|120871
76454|LOJA|120872
76455|LOJA|120873
76456|LOJA|120874
76457|LOJA|120875
76458|SARAGURO|120876
76459|LOJA|120877
76460|MONTALVO|120878
76461|QUITO|120879
76462|BABAHOYO|120880
76463|QUEVEDO|120881
76464|SANTA ELENA|120882
76465|GUAYAQUIL|120883
76466|BABAHOYO|120884
76467|MEJÍA|120885
76468|QUEVEDO|120886
76469|GUAYAQUIL|120887
76470|CUENCA|120888
76471|BABAHOYO|120889
76472|BABAHOYO|120890
76473|VINCES|120891
76474|GUAYAQUIL|120892
76475|EL CARMEN|120893
76476|SANTA CRUZ|120894
76477|MONTALVO|120895
76478|BABAHOYO|120896
76479|SALINAS|120897
76480|BABAHOYO|120898
76481|MONTALVO|120899
76482|MANTA|120900
76483|QUEVEDO|120901
76484|GUAYAQUIL|120902
76485|GUAYAQUIL|120903
76486|BABAHOYO|120904
76487|PLAYAS|120905
76488|SAN CRISTÓBAL|120906
76489|BABAHOYO|120907
76490|VINCES|120908
76491|QUEVEDO|120909
76492|SALINAS|120910
76493|RIOBAMBA|120911
76494|BABAHOYO|120912
76495|SALINAS|120913
76496|BABAHOYO|120914
76497|GUAYAQUIL|120915
76498|QUEVEDO|120916
76499|DURÁN|120917
76500|BABAHOYO|120918
76501|GUAYAQUIL|120919
76502|GUAYAQUIL|120920
76503|GUAYAQUIL|120921
76504|BABAHOYO|120922
76505|BABAHOYO|120923
76506|QUEVEDO|120924
76507|PASTAZA|120925
76508|GUAYAQUIL|120926
76509|PUERTO LÓPEZ|120927
76510|GUAYAQUIL|120928
76511|GUAYAQUIL|120929
76512|VENTANAS|120930
76513|VINCES|120931
76514|BABAHOYO|120932
76515|GUAYAQUIL|120933
76516|ISABELA|120934
76517|GUAYAQUIL|120935
76518|GUAYAQUIL|120936
76519|GUAYAQUIL|120937
76520|MANTA|120938
76521|SIGCHOS|120939
76522|GUAYAQUIL|120940
76523|BABAHOYO|120941
76524|GUAYAQUIL|120942
76525|SANTA ELENA|120943
76526|BABAHOYO|120944
76527|QUITO|120945
76528|GUAYAQUIL|120946
76529|QUEVEDO|120947
76530|GUAYAQUIL|120948
76531|GUAYAQUIL|120949
76532|BABAHOYO|120950
76533|BABAHOYO|120951
76534|SALINAS|120952
76535|BABAHOYO|120953
76536|SAN CRISTÓBAL|120954
76537|NOBOL|120955
76538|VENTANAS|120956
76539|QUEVEDO|120957
76540|GUAYAQUIL|120958
76541|GUAYAQUIL|120959
76542|PASTAZA|120960
76543|QUITO|120961
76544|MILAGRO|120962
76545|GUAYAQUIL|120963
76546|SANTO DOMINGO|120964
76547|GUAYAQUIL|120965
76548|QUEVEDO|120966
76549|QUEVEDO|120967
76550|MILAGRO|120968
76551|MILAGRO|120969
76552|BABAHOYO|120970
76553|QUITO|120971
76554|QUEVEDO|120972
76555|GUAYAQUIL|120973
76556|GUAYAQUIL|120974
76557|BABAHOYO|120975
76558|GUAYAQUIL|120976
76559|SANTA ELENA|120977
76560|GUAYAQUIL|120978
76561|MANTA|120979
76562|GUAYAQUIL|120980
76563|BUENA FE|120981
76564|QUEVEDO|120982
76565|QUEVEDO|120983
76566|GUAYAQUIL|120984
76567|SANTA ELENA|120985
76568|SANTA ELENA|120986
76569|SANTA ELENA|120987
76570|SANTA ELENA|120988
76571|SALINAS|120989
76572|SALINAS|120990
76573|GUAYAQUIL|120991
76574|GUAYAQUIL|120992
76575|GUAYAQUIL|120993
76576|SAN PEDRO DE PELILEO|120994
76577|PORTOVIEJO|120995
76578|BABAHOYO|120996
76579|MONTALVO|120997
76580|MILAGRO|120998
76581|GUAYAQUIL|120999
76582|RUMIÑAHUI|121000
76583|SANTA CRUZ|121001
76584|QUEVEDO|121002
76585|GUAYAQUIL|121003
76586|LORETO|121004
76587|GUAYAQUIL|121005
76588|GUAYAQUIL|121006
76589|GUAYAQUIL|121007
76590|GUAYAQUIL|121008
76591|BABAHOYO|121009
76592|MANTA|121010
76593|VENTANAS|121011
76594|VENTANAS|121012
76595|GUAYAQUIL|121013
76596|VALENCIA|121014
76597|LA TRONCAL|121015
76598|SALINAS|121016
76599|GUAYAQUIL|121017
76600|QUITO|121018
76601|ECHEANDÍA|121019
76602|QUITO|121020
76603|QUEVEDO|121021
76604|MILAGRO|121022
76605|PUERTO LÓPEZ|121023
76606|QUEVEDO|121024
76607|VENTANAS|121025
76608|MONTALVO|121026
76609|QUEVEDO|121027
76610|SANTO DOMINGO|121028
76611|GUAYAQUIL|121029
76612|QUEVEDO|121030
76613|MONTALVO|121031
76614|QUEVEDO|121032
76615|BABAHOYO|121033
76616|QUEVEDO|121034
76617|QUEVEDO|121035
76618|DURÁN|121036
76619|GUAYAQUIL|121037
76620|GUAYAQUIL|121038
76621|SANTA ELENA|121039
76622|SANTA ELENA|121040
76623|MACHALA|121041
76624|MANTA|121042
76625|VINCES|121043
76626|MOCACHE|121044
76627|DURÁN|121045
76628|BABAHOYO|121046
76629|BABAHOYO|121047
76630|QUEVEDO|121048
76631|ORELLANA|121049
76632|GUAYAQUIL|121050
76633|QUEVEDO|121051
76634|QUITO|121052
76635|GUAYAQUIL|121053
76636|VENTANAS|121054
76637|LA LIBERTAD|121055
76638|GUAYAQUIL|121056
76639|GUAYAQUIL|121057
76640|QUEVEDO|121058
76641|MILAGRO|121059
76642|CHILLANES|121060
76643|LA TRONCAL|121061
76644|QUEVEDO|121062
76645|BABAHOYO|121063
76646|BABAHOYO|121064
76647|BABAHOYO|121065
76648|BUENA FE|121066
76649|BABAHOYO|121067
76650|GUAYAQUIL|121068
76651|QUITO|121069
76652|MILAGRO|121070
76653|BABAHOYO|121071
76654|MILAGRO|121072
76655|QUEVEDO|121073
76656|BABAHOYO|121074
76657|QUEVEDO|121075
76658|QUITO|121076
76659|TENA|121077
76660|MANTA|121078
76661|GUAYAQUIL|121079
76662|QUEVEDO|121080
76663|GUAYAQUIL|121081
76664|MONTALVO|121082
76665|MONTALVO|121083
76666|QUITO|121084
76667|SAN MIGUEL DE LOS BANCOS|121085
76668|PLAYAS|121086
76669|BABAHOYO|121087
76670|QUEVEDO|121088
76671|BABAHOYO|121089
76672|ISABELA|121090
76673|ORELLANA|121091
76674|SAN MIGUEL DE LOS BANCOS|121092
76675|BABAHOYO|121093
76676|BABAHOYO|121094
76677|QUEVEDO|121095
76678|BABA|121096
76679|GUAYAQUIL|121097
76680|RUMIÑAHUI|121098
76681|LA MANÁ|121099
76682|QUEVEDO|121100
76683|QUEVEDO|121101
76684|QUEVEDO|121102
76685|GUAYAQUIL|121103
76686|QUEVEDO|121104
76687|QUEVEDO|121105
76688|RUMIÑAHUI|121106
76689|RUMIÑAHUI|121107
76690|QUEVEDO|121108
76691|QUEVEDO|121109
76692|GUAYAQUIL|121110
76693|QUEVEDO|121111
76694|GUAYAQUIL|121112
76695|GUAYAQUIL|121113
76696|GUAYAQUIL|121114
76697|QUEVEDO|121115
76698|TENA|121116
76699|QUEVEDO|121117
76700|LA MANÁ|121118
76701|GUAYAQUIL|121119
76702|BUENA FE|121120
76703|GUAYAQUIL|121121
76704|BABAHOYO|121122
76705|BABAHOYO|121123
76706|QUITO|121124
76707|QUITO|121125
76708|SAMBORONDÓN|121126
76709|CUENCA|121127
76710|QUEVEDO|121128
76711|LA MANÁ|121129
76712|QUEVEDO|121130
76713|QUEVEDO|121131
76714|QUEVEDO|121132
76715|QUEVEDO|121133
76716|GUAYAQUIL|121134
76717|GUAYAQUIL|121135
76718|QUEVEDO|121136
76719|QUEVEDO|121137
76720|QUEVEDO|121138
76721|CUENCA|121139
76722|QUITO|121140
76723|QUITO|121141
76724|BABAHOYO|121142
76725|BABAHOYO|121143
76726|QUITO|121144
76727|BABAHOYO|121145
76728|SANTO DOMINGO|121146
76729|QUINSALOMA|121147
76730|QUEVEDO|121148
76731|GUAYAQUIL|121149
76732|QUITO|121150
76733|QUEVEDO|121151
76734|QUITO|121152
76735|SALINAS|121153
76736|MOCACHE|121154
76737|QUITO|121155
76738|BABAHOYO|121156
76739|QUEVEDO|121157
76740|LA MANÁ|121158
76741|BABAHOYO|121159
76742|ORELLANA|121160
76743|MACHALA|121161
76744|QUITO|121162
76745|GUAYAQUIL|121163
76746|GUAYAQUIL|121164
76747|QUEVEDO|121165
76748|BUENA FE|121166
76749|QUEVEDO|121167
76750|QUITO|121168
76751|QUEVEDO|121169
76752|QUEVEDO|121170
76753|QUEVEDO|121171
76754|CALUMA|121172
76755|RUMIÑAHUI|121173
76756|MANTA|121174
76757|LATACUNGA|121175
76758|RIOBAMBA|121176
76759|TENA|121177
76760|QUEVEDO|121178
76761|MONTALVO|121179
76762|QUEVEDO|121180
76763|GUAYAQUIL|121181
76764|RIOBAMBA|121182
76765|QUEVEDO|121183
76766|GUAYAQUIL|121184
76767|MANTA|121185
76768|QUITO|121186
76769|SANTO DOMINGO|121187
76770|LA MANÁ|121188
76771|QUEVEDO|121189
76772|QUITO|121190
76773|QUEVEDO|121191
76774|SANTA ELENA|121192
76775|BAÑOS DE AGUA SANTA|121193
76776|QUITO|121194
76777|QUITO|121195
76778|BABAHOYO|121196
76779|QUEVEDO|121197
76780|BABAHOYO|121198
76781|QUITO|121199
76782|BABAHOYO|121200
76783|MILAGRO|121201
76784|QUITO|121202
76785|PEDRO MONCAYO|121203
76786|QUEVEDO|121204
76787|VENTANAS|121205
76788|VENTANAS|121206
76789|BABAHOYO|121207
76790|LA MANÁ|121208
76791|QUITO|121209
76792|QUINSALOMA|121210
76793|BABAHOYO|121211
76794|BABAHOYO|121212
76795|QUEVEDO|121213
76796|MONTALVO|121214
76797|QUEVEDO|121215
76798|GUAYAQUIL|121216
76799|CUENCA|121217
76800|GUAYAQUIL|121218
76801|QUEVEDO|121219
76802|QUEVEDO|121220
76803|BABAHOYO|121221
76804|QUEVEDO|121222
76805|BABAHOYO|121223
76806|BABAHOYO|121224
76807|QUEVEDO|121225
76808|PUEBLOVIEJO|121226
76809|QUEVEDO|121227
76810|MACHALA|121228
76811|QUEVEDO|121229
76812|LA MANÁ|121230
76813|LA MANÁ|121231
76814|ISABELA|121232
76815|QUEVEDO|121233
76816|BABAHOYO|121234
76817|QUEVEDO|121235
76818|MANTA|121236
76819|GUAYAQUIL|121237
76820|PORTOVIEJO|121238
76821|MANTA|121239
76822|MANTA|121240
76823|MANTA|121241
76824|MANTA|121242
76825|JIPIJAPA|121243
76826|TOSAGUA|121244
76827|MANTA|121245
76828|QUITO|121246
76829|TOSAGUA|121247
76830|ATACAMES|121248
76831|MANTA|121249
76832|MANTA|121250
76833|CHONE|121251
76834|GUAYAQUIL|121252
76835|PORTOVIEJO|121253
76836|GUAYAQUIL|121254
76837|SALINAS|121255
76838|EL CARMEN|121256
76839|PLAYAS|121257
76840|GUAYAQUIL|121258
76841|CHONE|121259
76842|MANTA|121260
76843|SUCRE|121261
76844|SAN VICENTE|121262
76845|SANTA ELENA|121263
76846|JIPIJAPA|121264
76847|CHONE|121265
76848|PORTOVIEJO|121266
76849|SAN VICENTE|121267
76850|SAN VICENTE|121268
76851|PEDERNALES|121269
76852|GUAYAQUIL|121270
76853|MANTA|121271
76854|PORTOVIEJO|121272
76855|MANTA|121273
76856|MANTA|121274
76857|SAN VICENTE|121275
76858|CHONE|121276
76859|ATACAMES|121277
76860|PEDERNALES|121278
76861|PORTOVIEJO|121279
76862|JIPIJAPA|121280
76863|SANTA ELENA|121281
76864|SANTA ELENA|121282
76865|GUAYAQUIL|121283
76866|MANTA|121284
76867|GUAYAQUIL|121285
76868|JIPIJAPA|121286
76869|GUAYAQUIL|121287
76870|PORTOVIEJO|121288
76871|PORTOVIEJO|121289
76872|MANTA|121290
76873|PORTOVIEJO|121291
76874|MUISNE|121292
76875|PORTOVIEJO|121293
76876|MANTA|121294
76877|ROCAFUERTE|121295
76878|EL CARMEN|121296
76879|PEDERNALES|121297
76880|BOLÍVAR|121298
76881|SUCRE|121299
76882|SALINAS|121300
76883|GUAYAQUIL|121301
76884|MANTA|121302
76885|PAJÁN|121303
76886|NARANJAL|121304
76887|MANTA|121305
76888|MANTA|121306
76889|GUAYAQUIL|121307
76890|GUAYAQUIL|121308
76891|PORTOVIEJO|121309
76892|MANTA|121310
76893|GUAYAQUIL|121311
76894|QUITO|121312
76895|MANTA|121313
76896|GUAYAQUIL|121314
76897|GUAYAQUIL|121315
76898|GUAYAQUIL|121316
76899|PEDERNALES|121317
76900|MANTA|121318
76901|SAN VICENTE|121319
76902|JAMA|121320
76903|ATACAMES|121321
76904|PORTOVIEJO|121322
76905|MANTA|121323
76906|SALINAS|121324
76907|JARAMIJÓ|121325
76908|MANTA|121326
76909|LA LIBERTAD|121327
76910|PORTOVIEJO|121328
76911|SAN CRISTÓBAL|121329
76912|GUAYAQUIL|121330
76913|PORTOVIEJO|121331
76914|PORTOVIEJO|121332
76915|PORTOVIEJO|121333
76916|PORTOVIEJO|121334
76917|GUAYAQUIL|121335
76918|BOLÍVAR|121336
76919|PORTOVIEJO|121337
76920|MANTA|121338
76921|PORTOVIEJO|121339
76922|GUAYAQUIL|121340
76923|SAN CRISTÓBAL|121341
76924|PORTOVIEJO|121342
76925|GUAYAQUIL|121343
76926|SANTA ELENA|121344
76927|GUAYAQUIL|121345
76928|SAN VICENTE|121346
76929|GUAYAQUIL|121347
76930|MANTA|121348
76931|MANTA|121349
76932|MANTA|121350
76933|MANTA|121351
76934|MANTA|121352
76935|QUITO|121353
76936|PORTOVIEJO|121354
76937|MANTA|121355
76938|MILAGRO|121356
76939|PUERTO LÓPEZ|121357
76940|SUCRE|121358
76941|PORTOVIEJO|121359
76942|JUNÍN|121360
76943|MANTA|121361
76944|EL CARMEN|121362
76945|MANTA|121363
76946|PUERTO LÓPEZ|121364
76947|MANTA|121365
76948|QUITO|121366
76949|MONTECRISTI|121367
76950|JIPIJAPA|121368
76951|GUAYAQUIL|121369
76952|MANTA|121370
76953|MANTA|121371
76954|PORTOVIEJO|121372
76955|SANTA ANA|121373
76956|PORTOVIEJO|121374
76957|PORTOVIEJO|121375
76958|SUCRE|121376
76959|PORTOVIEJO|121377
76960|PORTOVIEJO|121378
76961|PORTOVIEJO|121379
76962|PORTOVIEJO|121380
76963|GUAYAQUIL|121381
76964|MANTA|121382
76965|MANTA|121383
76966|GUAYAQUIL|121384
76967|QUITO|121385
76968|MANTA|121386
76969|PORTOVIEJO|121387
76970|CHONE|121388
76971|PORTOVIEJO|121389
76972|PORTOVIEJO|121390
76973|PORTOVIEJO|121391
76974|MANTA|121392
76975|PUERTO LÓPEZ|121393
76976|PORTOVIEJO|121394
76977|MANTA|121395
76978|QUITO|121396
76979|MANTA|121397
76980|PEDERNALES|121398
76981|PAJÁN|121399
76982|CUENCA|121400
76983|CHONE|121401
76984|MANTA|121402
76985|SUCRE|121403
76986|PORTOVIEJO|121404
76987|PUERTO LÓPEZ|121405
76988|GUAYAQUIL|121406
76989|JUNÍN|121407
76990|SUCRE|121408
76991|PORTOVIEJO|121409
76992|GUAYAQUIL|121410
76993|MANTA|121411
76994|PORTOVIEJO|121412
76995|GUAYAQUIL|121413
76996|SALINAS|121414
76997|GUAYAQUIL|121415
76998|PORTOVIEJO|121416
76999|MONTECRISTI|121417
77000|GUAYAQUIL|121418
77001|SAN CRISTÓBAL|121419
77002|SUCRE|121420
77003|ORELLANA|121421
77004|GUAYAQUIL|121422
77005|GUAYAQUIL|121423
77006|GUAYAQUIL|121424
77007|GUAYAQUIL|121425
77008|GUAYAQUIL|121426
77009|MANTA|121427
77010|MANTA|121428
77011|QUITO|121429
77012|MANTA|121430
77013|PUERTO LÓPEZ|121431
77014|PUERTO LÓPEZ|121432
77015|SAN VICENTE|121433
77016|PUERTO LÓPEZ|121434
77017|CHONE|121435
77018|JIPIJAPA|121436
77019|MANTA|121437
77020|FLAVIO ALFARO|121438
77021|PORTOVIEJO|121439
77022|GUAYAQUIL|121440
77023|GUAYAQUIL|121441
77024|MANTA|121442
77025|GUAYAQUIL|121443
77026|MANTA|121444
77027|CALUMA|121445
77028|PEDERNALES|121446
77029|JIPIJAPA|121447
77030|EL CARMEN|121448
77031|SANTA ELENA|121449
77032|PUERTO LÓPEZ|121450
77033|PORTOVIEJO|121451
77034|MANTA|121452
77035|MANTA|121453
77036|QUITO|121454
77037|PORTOVIEJO|121455
77038|GUAYAQUIL|121456
77039|MANTA|121457
77040|MANTA|121458
77041|PORTOVIEJO|121459
77042|PORTOVIEJO|121460
77043|ROCAFUERTE|121461
77044|SANTA CRUZ|121462
77045|GUAYAQUIL|121463
77046|GUAYAQUIL|121464
77047|JIPIJAPA|121465
77048|PORTOVIEJO|121466
77049|GUAYAQUIL|121467
77050|GUAYAQUIL|121468
77051|SANTO DOMINGO|121469
77052|PEDERNALES|121470
77053|GUAYAQUIL|121471
77054|MANTA|121472
77055|GUAYAQUIL|121473
77056|GUAYAQUIL|121474
77057|PEDERNALES|121475
77058|PUERTO LÓPEZ|121476
77059|PORTOVIEJO|121477
77060|PUERTO LÓPEZ|121478
77061|GUAYAQUIL|121479
77062|EL EMPALME|121480
77063|GUAYAQUIL|121481
77064|GUAYAQUIL|121482
77065|SAN VICENTE|121483
77066|SAN VICENTE|121484
77067|PEDERNALES|121485
77068|PUERTO LÓPEZ|121486
77069|PUERTO LÓPEZ|121487
77070|SANTA ANA|121488
77071|QUITO|121489
77072|MANTA|121490
77073|PORTOVIEJO|121491
77074|MANTA|121492
77075|MANTA|121493
77076|MANTA|121494
77077|JUNÍN|121495
77078|GUAYAQUIL|121496
77079|MANTA|121497
77080|MANTA|121498
77081|CUENCA|121499
77082|SUCRE|121500
77083|SAN VICENTE|121501
77084|MANTA|121502
77085|PORTOVIEJO|121503
77086|ATACAMES|121504
77087|GUAYAQUIL|121505
77088|MANTA|121506
77089|SUCRE|121507
77090|PUERTO LÓPEZ|121508
77091|GUAYAQUIL|121509
77092|PORTOVIEJO|121510
77093|SAN VICENTE|121511
77094|PEDERNALES|121512
77095|SALINAS|121513
77096|GUAYAQUIL|121514
77097|ATACAMES|121515
77098|QUITO|121516
77099|PORTOVIEJO|121517
77100|GUAYAQUIL|121518
77101|PORTOVIEJO|121519
77102|MERA|121520
77103|GUAYAQUIL|121521
77104|MANTA|121522
77105|MANTA|121523
77106|AMBATO|121524
77107|JIPIJAPA|121525
77108|ATACAMES|121526
77109|PORTOVIEJO|121527
77110|GUAYAQUIL|121528
77111|MANTA|121529
77112|MANTA|121530
77113|JAMA|121531
77114|QUITO|121532
77115|MANTA|121533
77116|PORTOVIEJO|121534
77117|EL CARMEN|121535
77118|MANTA|121536
77119|JIPIJAPA|121537
77120|TENA|121538
77121|MANTA|121539
77122|MANTA|121540
77123|MANTA|121541
77124|SUCRE|121542
77125|GUAYAQUIL|121543
77126|MANTA|121544
77127|MANTA|121545
77128|MANTA|121546
77129|SUCRE|121547
77130|PORTOVIEJO|121548
77131|MANTA|121549
77132|PEDERNALES|121550
77133|PORTOVIEJO|121551
77134|MONTECRISTI|121552
77135|SAN MIGUEL DE LOS BANCOS|121553
77136|JIPIJAPA|121554
77137|PORTOVIEJO|121555
77138|GUAYAQUIL|121556
77139|PORTOVIEJO|121557
77140|SUCRE|121558
77141|PORTOVIEJO|121559
77142|MANTA|121560
77143|MANTA|121561
77144|GUAYAQUIL|121562
77145|PORTOVIEJO|121563
77146|GUAYAQUIL|121564
77147|PORTOVIEJO|121565
77148|GUAYAQUIL|121566
77149|SUCRE|121567
77150|CHONE|121568
77151|TENA|121569
77152|PORTOVIEJO|121570
77153|PORTOVIEJO|121571
77154|GUAYAQUIL|121572
77155|SANTA CRUZ|121573
77156|PORTOVIEJO|121574
77157|PORTOVIEJO|121575
77158|JAMA|121576
77159|PORTOVIEJO|121577
77160|GUAYAQUIL|121578
77161|PORTOVIEJO|121579
77162|MANTA|121580
77163|MANTA|121581
77164|SAN VICENTE|121582
77165|MANTA|121583
77166|PORTOVIEJO|121584
77167|SUCRE|121585
77168|QUITO|121586
77169|BALZAR|121587
77170|LA LIBERTAD|121588
77171|GUAYAQUIL|121589
77172|PUERTO LÓPEZ|121590
77173|SAN CRISTÓBAL|121591
77174|JAMA|121592
77175|PORTOVIEJO|121593
77176|MANTA|121594
77177|PUERTO LÓPEZ|121595
77178|SUCRE|121596
77179|MANTA|121597
77180|MANTA|121598
77181|PORTOVIEJO|121599
77182|QUITO|121600
77183|GUAYAQUIL|121601
77184|PLAYAS|121602
77185|JUNÍN|121603
77186|LA CONCORDIA|121604
77187|PUERTO LÓPEZ|121605
77188|MANTA|121606
77189|PUERTO LÓPEZ|121607
77190|GUAYAQUIL|121608
77191|GUAYAQUIL|121609
77192|RUMIÑAHUI|121610
77193|PORTOVIEJO|121611
77194|BOLÍVAR|121612
77195|PUERTO LÓPEZ|121613
77196|GUAYAQUIL|121614
77197|PORTOVIEJO|121615
77198|BOLÍVAR|121616
77199|MANTA|121617
77200|QUITO|121618
77201|SAN MIGUEL DE LOS BANCOS|121619
77202|GUAYAQUIL|121620
77203|GUAYAQUIL|121621
77204|SUCRE|121622
77205|PORTOVIEJO|121623
77206|MACHALA|121624
77207|GUAYAQUIL|121625
77208|GUAYAQUIL|121626
77209|PORTOVIEJO|121627
77210|MANTA|121628
77211|GUAYAQUIL|121629
77212|MANTA|121630
77213|ESMERALDAS|121631
77214|MANTA|121632
77215|QUITO|121633
77216|PORTOVIEJO|121634
77217|JIPIJAPA|121635
77218|MANTA|121636
77219|MANTA|121637
77220|SANTA CRUZ|121638
77221|JIPIJAPA|121639
77222|MANTA|121640
77223|PEDERNALES|121641
77224|PORTOVIEJO|121642
77225|PUERTO LÓPEZ|121643
77226|GUAYAQUIL|121644
77227|QUININDÉ|121645
77228|MANTA|121646
77229|MANTA|121647
