id_parroquia|nombre_parroquia|
109189|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109190|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109191|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109192|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109193|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109194|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109195|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109196|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109197|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109198|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109199|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109200|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109201|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109202|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109203|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109204|SAN MIGUEL, CABECERA CANTONAL|
109205|SAN BARTOLOMÉ DE PINLLOG|
109206|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109207|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109208|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109209|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109210|MANGLARALTO|
109211|HUACHI LORETO|
109212|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109213|ATACAMES, CABECERA CANTONAL|
109214|SIMÓN PLATA TORRES|
109215|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109216|PÍLLARO, CABECERA CANTONAL|
109217|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109218|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109219|LA MERCED|
109220|QUITO|
109221|LA MERCED|
109222|LA MERCED|
109223|MATRIZ|
109224|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109225|SAMBORONDÓN, CABECERA CANTONAL|
109226|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109227|CELIANO MONGE|
109228|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109229|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109230|QUITO|
109231|SAN BARTOLOMÉ DE PINLLOG|
109232|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109233|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109234|MATRIZ|
109235|QUEVEDO, CABECERA CANTONAL|
109236|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109237|ATACAMES, CABECERA CANTONAL|
109238|QUITO|
109239|QUITO|
109240|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109241|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109242|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109243|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109244|QUITO|
109245|HUACHI LORETO|
109246|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109247|LA MERCED|
109248|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109249|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109250|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109251|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109252|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109253|ALOASÍ|
109254|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109255|RÍO NEGRO|
109256|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109257|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109258|SAN MIGUEL, CABECERA CANTONAL|
109259|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109260|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109261|QUITO|
109262|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109263|VENTANAS, CABECERA CANTONAL|
109264|LIZARZABURU|
109265|CEVALLOS, CABECERA CANTONAL|
109266|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109267|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109268|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109269|TONSUPA|
109270|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109271|CANOA|
109272|PELILEO, CABECERA CANTONAL|
109273|QUITO|
109274|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109275|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109276|PILAGUIN (PILAHUIN)|
109277|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109278|PATATE, CABECERA CANTONAL|
109279|PUERTO AYORA, CABECERA CANTONAL|
109280|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109281|QUITO|
109282|CUMBAYÁ|
109283|QUITO|
109284|QUITO|
109285|TARQUI|
109286|MANTA, CABECERA CANTONAL|
109287|MANTA, CABECERA CANTONAL|
109288|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109289|RÍO VERDE|
109290|CEVALLOS, CABECERA CANTONAL|
109291|QUITO|
109292|QUITO|
109293|SANTA ROSA|
109294|SANTA ROSA|
109295|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109296|QUITO|
109297|QUEVEDO, CABECERA CANTONAL|
109298|QUITO|
109299|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109300|MINDO|
109301|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109302|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109303|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109304|QUITO|
109305|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109306|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109307|SAN ANDRÉS|
109308|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109309|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109310|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109311|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109312|PUERTO AYORA, CABECERA CANTONAL|
109313|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109314|QUITO|
109315|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109316|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109317|QUITO|
109318|SIMÓN PLATA TORRES|
109319|TOTORAS|
109320|SAN MIGUEL, CABECERA CANTONAL|
109321|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109322|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109323|MOCHA, CABECERA CANTONAL|
109324|QUITO|
109325|NUEVO PARAISO (CAB. EN UNION )|
109326|HUACHI GRANDE|
109327|HUACHI GRANDE|
109328|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109329|TONSUPA|
109330|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109331|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109332|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109333|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109334|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109335|QUITO|
109336|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109337|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109338|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109339|SHUSHUFINDI, CABECERA CANTONAL|
109340|PELILEO, CABECERA CANTONAL|
109341|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109342|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109343|SAN BLAS|
109344|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109345|QUEVEDO, CABECERA CANTONAL|
109346|HUACHI LORETO|
109347|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109348|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109349|QUITO|
109350|PUERTO AYORA, CABECERA CANTONAL|
109351|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109352|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109353|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109354|SALINAS, CABECERA CANTONAL|
109355|LORETO, CABECERA CANTONAL|
109356|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109357|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109358|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109359|HUACHI GRANDE|
109360|MOCHA, CABECERA CANTONAL|
109361|ATACAMES, CABECERA CANTONAL|
109362|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109363|HUACHI CHICO|
109364|PUERTO AYORA, CABECERA CANTONAL|
109365|LA MERCED|
109366|MILAGRO, CABECERA CANTONAL|
109367|PUERTO AYORA, CABECERA CANTONAL|
109368|PUERTO AYORA, CABECERA CANTONAL|
109369|QUITO|
109370|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109371|PUERTO AYORA, CABECERA CANTONAL|
109372|PÍLLARO, CABECERA CANTONAL|
109373|MANTA, CABECERA CANTONAL|
109374|SAN FRANCISCO|
109375|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109376|HUACHI CHICO|
109377|HUACHI LORETO|
109378|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109379|ELOY ALFARO (DURÁN), CABECERA CANTONAL|
109380|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109381|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109382|PUERTO AYORA, CABECERA CANTONAL|
109383|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109384|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109385|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109386|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109387|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109388|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109389|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109390|QUITO|
109391|QUITO|
109392|PUERTO AYORA, CABECERA CANTONAL|
109393|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109394|SAN BARTOLOMÉ DE PINLLOG|
109395|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109396|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109397|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109398|IZAMBA|
109399|IZAMBA|
109400|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109401|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109402|SHUSHUFINDI, CABECERA CANTONAL|
109403|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109404|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109405|LUIS TELLO (LAS PALMAS)|
109406|QUITO|
109407|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109408|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109409|ARCHIDONA, CABECERA CANTONAL|
109410|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109411|LA TRONCAL, CABECERA CANTONAL|
109412|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109413|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109414|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109415|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109416|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109417|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109418|SANTO DOMINGO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109419|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109420|PUERTO AYORA, CABECERA CANTONAL|
109421|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109422|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109423|QUITO|
109424|QUITO|
109425|ULBA|
109426|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109427|MANTA, CABECERA CANTONAL|
109428|TUMBACO|
109429|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109430|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109431|PIFO|
109432|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109433|AUGUSTO N. MARTINEZ (MUNDUGLEO)|
109434|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109435|MATRIZ|
109436|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109437|CUNCHIBAMBA|
109438|RÍO NEGRO|
109439|EL DORADO DE CASCALES|
109440|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109441|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109442|CIUDAD NUEVA|
109443|SANGOLQUÍ, CABECERA CANTONAL|
109444|NARANJITO, CABECERA CANTONAL|
109445|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109446|RÍO VERDE|
109447|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109448|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109449|TOTORAS|
109450|LA MATRIZ|
109451|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109452|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109453|POMASQUÍ|
109454|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109455|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109456|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109457|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109458|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109459|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109460|SANTA ROSA|
109461|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109462|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109463|MOCHA, CABECERA CANTONAL|
109464|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109465|LA MERCED|
109466|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109467|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109468|LA MERCED|
109469|QUITO|
109470|QUITO|
109471|LLIGUA|
109472|PEDRO CARBO, CAB CANTONAL|
109473|MANGLARALTO|
109474|EL CHACO, CABECERA CANTONAL|
109475|MATRIZ|
109476|CELIANO MONGE|
109477|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109478|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109479|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109480|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109481|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109482|QUITO|
109483|QUITO|
109484|QUITO|
109485|PÍLLARO, CABECERA CANTONAL|
109486|LA MERCED|
109487|MACHACHI, CABECERA CANTONAL|
109488|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109489|PEDRO CARBO, CAB CANTONAL|
109490|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109491|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109492|LA MERCED|
109493|ATAHUALPA (CHISALATA)|
109494|ATAHUALPA (CHISALATA)|
109495|ULBA|
109496|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109497|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109498|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109499|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109500|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109501|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109502|PELILEO, CABECERA CANTONAL|
109503|ATAHUALPA (CHISALATA)|
109504|PUERTO AYORA, CABECERA CANTONAL|
109505|PUERTO AYORA, CABECERA CANTONAL|
109506|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109507|CEVALLOS, CABECERA CANTONAL|
109508|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109509|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109510|DAYUMA|
109511|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109512|LA MERCED|
109513|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109514|HUACHI LORETO|
109515|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109516|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109517|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109518|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109519|QUITO|
109520|PUERTO MISAHUALLI|
109521|JOSE LUIS TAMAYO (MUEY)|
109522|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109523|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109524|PATATE, CABECERA CANTONAL|
109525|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109526|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109527|LA PENÍNSULA|
109528|BELLA VISTA|
109529|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109530|QUITO|
109531|QUITO|
109532|QUITO|
109533|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109534|SANGOLQUÍ, CABECERA CANTONAL|
109535|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109536|SALINAS, CABECERA CANTONAL|
109537|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109538|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109539|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109540|QUINSALOMA, CABECERA CANTONAL|
109541|ULBA|
109542|ATOCHA – FICOA|
109543|PELILEO, CABECERA CANTONAL|
109544|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109545|SAN MIGUEL DE LOS BANCOS, CABECERA CANTONAL|
109546|ATAHUALPA (CHISALATA)|
109547|ATAHUALPA (CHISALATA)|
109548|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109549|QUITO|
109550|MATRIZ|
109551|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109552|PUERTO AYORA, CABECERA CANTONAL|
109553|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109554|ATACAMES, CABECERA CANTONAL|
109555|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109556|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109557|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109558|QUITO|
109559|HUACHI LORETO|
109560|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109561|OTAVALO, CABECERA CANTONAL|
109562|ATACAMES, CABECERA CANTONAL|
109563|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109564|QUITO|
109565|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109566|QUITO|
109567|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109568|LA MERCED|
109569|ULBA|
109570|MATRIZ|
109571|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109572|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109573|GARCIA MORENO (CHUMAQUI)|
109574|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109575|TABABELA|
109576|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109577|PELILEO, CABECERA CANTONAL|
109578|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109579|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109580|ATACAMES, CABECERA CANTONAL|
109581|MANGLARALTO|
109582|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109583|PELILEO, CABECERA CANTONAL|
109584|MATRIZ|
109585|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109586|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109587|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109588|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109589|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109590|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
109591|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109592|CEVALLOS, CABECERA CANTONAL|
109593|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109594|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109595|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109596|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109597|PATATE, CABECERA CANTONAL|
109598|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
109599|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109600|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109601|PÍLLARO, CABECERA CANTONAL|
109602|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109603|QUITO|
109604|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109605|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109606|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109607|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109608|CANOA|
109609|EL BATÁN|
109610|MONAY|
109611|BELLAVISTA|
109612|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109613|YANUNCAY|
109614|MATRIZ|
109615|MILAGRO, CABECERA CANTONAL|
109616|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109617|PUERTO MISAHUALLI|
109618|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109619|ELOY ALFARO (SAN FELIPE)|
109620|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109621|LOS ANDES (CAB EN POATUG)|
109622|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109623|ATACAMES, CABECERA CANTONAL|
109624|PÍLLARO, CABECERA CANTONAL|
109625|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109626|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109627|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109628|ÁNGEL POLIBIO CHÁVES|
109629|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109630|PUERTO AYORA, CABECERA CANTONAL|
109631|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109632|SUCRE|
109633|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109634|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109635|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109636|TULCÁN, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109637|HUACHI LORETO|
109638|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109639|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109640|PUERTO AYORA, CABECERA CANTONAL|
109641|QUITO|
109642|QUITO|
109643|PELILEO, CABECERA CANTONAL|
109644|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109645|HUACHI LORETO|
109646|MATRIZ|
109647|SANTA ROSA|
109648|SAN SEBASTIÁN|
109649|EL SAGRARIO|
109650|HUAYNACÁPAC|
109651|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109652|EL SAGRARIO|
109653|EL BATÁN|
109654|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109655|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109656|PATATE, CABECERA CANTONAL|
109657|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109658|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109659|PELILEO, CABECERA CANTONAL|
109660|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109661|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109662|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109663|ULBA|
109664|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109665|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109666|QUITO|
109667|ATOCHA – FICOA|
109668|CUNCHIBAMBA|
109669|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109670|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109671|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109672|ULBA|
109673|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109674|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109675|MONTALVO|
109676|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109677|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109678|BENITEZ (PACHANLICA)|
109679|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109680|LORETO, CABECERA CANTONAL|
109681|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109682|PUERTO VILLAMIL, CABECERA CANTONAL|
109683|PATATE, CABECERA CANTONAL|
109684|LA MATRIZ|
109685|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109686|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109687|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109688|LA MERCED|
109689|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109690|LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109691|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109692|QUITO|
109693|HUACHI CHICO|
109694|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109695|ATAHUALPA (CHISALATA)|
109696|COLÓN|
109697|PATATE, CABECERA CANTONAL|
109698|GONZALO PIZARRO|
109699|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109700|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109701|LIZARZABURU|
109702|PATATE, CABECERA CANTONAL|
109703|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109704|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
